Group,Age,Gender,Frequency_of_Trips,Income
B,61,1,3,4096.068034525864
B,22,0,3,4291.143152986901
B,56,1,7,2940.7981659395796
B,21,1,3,3609.9637469207914
B,23,0,8,4102.109988246474
B,62,1,8,3270.291392424476
B,49,0,5,3872.88846881136
B,69,1,5,3470.716584991966
B,47,0,3,4170.346878498787
B,64,1,3,2764.9600500626443
B,52,1,6,2725.6271750816404
B,57,1,5,3734.5287029899987
B,69,0,4,3365.8654528541438
B,33,0,6,3459.4405851206234
B,30,0,3,3819.0738150592506
B,67,0,12,2840.8946858904974
B,59,1,1,2556.2361528561137
B,47,1,6,3063.1195243113766
B,36,0,1,3162.674187504662
B,34,0,6,3396.0560074312984
B,36,0,1,4308.993766282758
B,45,1,4,3745.3459298053226
B,43,0,3,3687.7747921823484
B,54,0,3,3698.7660422957647
B,43,1,5,3127.056326985255
B,40,1,5,3086.5947675392613
B,26,0,5,2703.2415700396423
B,29,1,9,3114.0892482408435
B,18,0,3,3400.6156080231804
B,18,1,3,2697.7640402642714
B,64,0,6,3471.94493816562
B,51,0,6,3389.0310179924923
B,49,0,3,3175.907195605696
B,65,0,7,4155.167302085439
B,42,1,4,1983.0323950440777
B,57,1,1,3214.9163531241697
B,62,1,7,2099.5818312437395
B,18,1,7,3559.968588543905
B,33,0,2,3786.1177540885087
B,56,0,5,2664.1772535307846
B,22,1,6,2792.815632748952
B,39,1,9,2573.471835167326
B,46,1,3,3574.371918596494
B,20,1,4,3158.2562301907637
B,29,1,10,3224.7509702039715
B,43,0,4,3119.812519016739
B,33,0,4,2798.611959380579
B,68,0,4,4011.9226794117462
B,54,1,7,3512.362554893988
B,39,1,8,2699.8747061501545
B,46,1,6,2975.847051857861
B,31,1,6,2897.455157690947
B,45,0,3,4119.764415406705
B,22,0,5,3784.40117487692
B,64,1,6,3432.6005049686146
B,66,0,2,4330.071391424574
B,47,0,8,4162.651350069466
B,63,1,5,3192.6368005397603
B,69,1,4,3213.9169709768557
B,22,1,4,3338.039433014689
B,29,1,2,2790.882970149821
B,33,1,5,4463.402728526868
B,43,1,5,2908.9192473839767
B,43,0,4,3981.027721184063
B,65,0,2,3973.387516807041
B,38,1,4,3379.035659235164
B,56,0,4,4317.903551136932
B,53,1,1,2522.642893445605
B,50,1,8,3454.7457685145455
B,47,1,4,3293.472121359543
B,54,1,10,4108.380406764879
B,40,0,6,3550.5598161774037
B,27,1,3,2409.63649909352
B,22,0,6,4258.114798014299
B,53,1,4,3719.8905513739446
B,51,1,3,2866.3338472897153
B,69,1,2,3279.723062502595
B,48,0,3,2609.3373977962633
B,27,1,5,3455.516152751192
B,36,1,3,3647.9838132407954
B,49,1,4,3248.581146012944
B,18,0,3,3226.1795147276493
B,22,0,6,2557.751332326084
B,62,0,5,3545.5986953334536
B,21,1,5,2264.492200731312
B,33,0,4,3323.327744212358
B,41,1,4,2502.208012050411
B,33,0,6,3432.3646870407556
B,19,0,4,3322.357567985784
B,66,1,6,3670.9736296361853
B,45,0,4,3800.2052009982244
B,49,1,5,3906.21424316154
B,44,1,5,2521.7858624148503
B,37,0,4,3419.15680000922
B,41,1,5,4638.3920845654375
B,29,1,3,3566.307110195349
B,67,0,4,3015.4605921168904
B,52,0,6,3384.3378705367027
B,50,1,6,3269.698564587133
B,50,0,1,2726.4442618416188
B,68,1,3,3929.576900721545
B,60,1,4,3750.8841049635703
B,54,0,6,2642.7929965864655
B,29,0,4,3319.157596860508
B,20,0,3,3009.7604845242163
B,18,0,14,2530.3841386349113
B,50,1,5,2645.027465244172
B,57,1,4,2683.2906711203827
B,27,0,5,3557.765878701304
B,60,0,5,3202.461110117254
B,61,1,7,2996.513367125812
B,46,1,7,3244.3195886530766
B,30,1,7,3775.21742749672
B,29,1,2,3805.9518181896756
B,48,0,5,4160.977823889986
B,63,1,3,3310.430135756171
B,19,1,7,4273.799531030486
B,68,0,2,3562.120161620259
B,67,1,6,3253.1976737915793
B,52,1,4,3372.1803137659654
B,40,0,8,2765.1589495825383
B,34,0,5,3313.8386621871973
B,43,0,1,3595.1447286278644
B,25,1,2,3869.450610067275
B,46,1,3,3271.5661136227095
B,43,0,6,4956.496297261636
B,27,0,8,3346.1364613284572
B,43,1,4,2556.8270730278414
B,51,0,3,4155.979172799331
B,68,0,6,3838.1321501166426
B,58,0,6,3556.0414523536347
B,24,1,8,3085.6956495569398
B,21,1,6,3835.3898749205455
B,67,1,6,4392.948204467409
B,62,1,5,3515.2239883769294
B,28,1,4,2653.1531578994377
B,46,1,5,1479.7059151035621
B,53,0,5,3585.858597737967
B,42,1,6,2977.5965658995897
B,38,1,11,3266.075390283091
B,53,0,8,3012.213937800463
B,27,1,7,2937.8177928560003
B,54,1,7,2962.383300062019
B,26,0,4,3148.8474111995847
B,41,0,8,3949.284210126316
B,52,0,6,3865.1380439021027
B,66,1,2,2734.958613927435
B,52,0,4,2942.7653490035227
B,65,1,0,3618.4686843006766
B,53,1,6,4066.136080283336
B,35,1,0,4198.939138828647
B,66,1,7,2769.185277870617
B,56,0,9,3882.146789165178
B,49,0,7,2533.01075401509
B,41,1,2,3469.9769113027937
B,40,0,4,3818.1669795782122
B,49,1,8,2251.587074870805
B,54,1,5,4655.845210391804
B,29,1,5,4123.908366714454
B,66,0,6,3799.670430606085
B,30,1,2,2877.8260833513636
B,40,1,4,3273.2471191056
B,42,0,7,3888.5878251659365
B,52,0,3,2799.542123580144
B,58,0,6,3394.466289761032
B,47,0,2,3979.155510989142
B,34,1,8,2672.084278545327
B,66,0,10,3599.2114703107054
B,37,1,5,2421.8439817815747
B,65,0,4,2925.359442709352
B,42,0,4,3078.1762648419867
B,39,0,8,3710.609170192236
B,30,0,9,3096.3733008126383
B,36,0,7,3495.1793332510365
B,66,0,7,3162.8568584144423
B,53,1,3,3176.4264928036896
B,29,0,8,4043.6097245570677
B,58,0,7,2785.574193447043
B,36,0,2,3975.9975505451494
B,29,0,5,3492.384190301882
B,26,1,7,3223.548707428098
B,24,0,6,2809.7012461095524
B,45,0,1,2684.5229657193263
B,31,0,3,2923.343685725471
B,48,0,4,3407.519802867861
B,69,1,4,3710.6467624545194
B,36,0,3,3302.3943220282254
B,64,1,7,3400.1026610285962
B,33,0,9,3424.462022869767
B,22,1,4,3696.779085354526
B,52,1,3,3869.3584898203208
B,29,0,4,2570.295061176387
B,42,0,4,3351.621374021382
B,69,1,6,4226.95631489309
B,38,1,3,2696.604208295992
B,53,0,10,3425.5521100864094
B,40,1,5,3438.4919843711386
B,33,1,5,3127.027696789566
B,56,1,3,4197.390409590871
B,62,0,2,3597.5353522486903
B,59,1,7,4419.451265997831
B,56,1,5,3478.70104811893
B,31,1,4,3694.2409701563092
B,48,0,6,3242.7943418965588
B,22,0,5,3199.2179385999916
B,52,1,4,3696.5889663626303
B,40,0,7,3745.147383274322
B,46,1,4,3721.5122626032044
B,60,0,2,3569.573937951899
B,28,0,3,2628.7008562001547
B,35,1,8,2932.619269169227
B,64,0,5,4020.8268942599466
B,29,0,6,2251.1471263793865
B,26,0,2,3705.586525649619
B,27,1,3,3392.5566635447544
B,61,0,3,3898.9782752326428
B,34,0,7,3625.5180543905203
B,55,1,5,3071.7332734766974
B,24,0,2,2993.8514310416945
B,63,0,2,3130.0791673760173
B,30,0,7,3862.1730360078814
B,57,0,8,2149.522911915192
B,59,0,4,3616.83925987825
B,26,1,4,2996.744062530985
B,67,1,4,3657.258391890757
B,44,0,3,3553.4548577228124
B,19,0,4,2601.546308465802
B,22,0,6,3312.5577830093803
B,46,1,5,3606.620365386543
B,54,1,5,3554.678010872163
B,55,0,3,3399.175297173984
B,36,0,6,2866.4677500178395
B,25,1,4,2765.8378476141806
B,65,0,2,2639.534515844997
B,62,1,5,3646.5826592594813
B,18,1,7,3289.9359346727683
B,39,0,8,3483.5800274725684
B,69,1,0,2363.018451670221
B,34,0,5,3546.9696337698915
B,24,0,4,3858.516192671232
B,42,0,6,2378.6559312708187
B,62,0,4,3096.0642493281107
B,21,0,7,2464.275475102556
B,53,0,2,3325.9478230433106
B,23,1,3,2986.061321680788
B,48,1,3,3616.824511424
B,36,1,5,3414.9628741186852
B,61,1,6,4129.06331314976
B,56,0,9,3325.148240048934
B,44,1,6,3735.3574814091567
B,27,1,7,3189.0742120065943
B,43,1,2,2815.287461089471
B,36,0,2,4061.8450138050903
B,56,1,8,4049.226094822983
B,20,0,8,3839.6469147721223
B,62,1,8,3590.024227347827
B,30,0,7,2781.286958356706
B,67,0,6,4060.971652393024
B,45,1,2,3806.793818169329
B,37,0,7,4560.86092872305
B,45,0,6,2781.4088634450036
B,25,1,5,3983.074206344075
B,58,1,6,3722.6400460640557
B,56,1,4,3141.876356973197
B,18,0,4,4101.451496780726
B,20,0,4,3689.992897017291
B,30,0,5,2828.945206445273
B,45,1,4,3496.598540621776
B,66,0,7,2988.8071399259816
B,42,0,2,3138.84962676463
B,50,0,4,3965.6440612906345
B,55,0,1,4030.430518070707
B,23,0,6,3471.141263520415
B,61,0,1,3048.6871301884084
B,62,0,6,3726.6841797612087
B,49,1,6,3726.0716312923983
B,62,1,0,2278.6676355973555
B,64,1,6,3365.7098785646713
B,38,0,1,3287.3151753713037
B,33,0,4,3941.1706898300245
B,38,1,6,3713.3448606550974
B,28,0,7,3630.9267672630217
B,54,1,6,3043.2512056841415
B,53,0,3,3395.624871419152
B,52,0,7,4105.668835098858
B,36,1,6,3382.7648868160477
B,37,1,5,3524.2215988207645
B,35,1,7,2559.9114392946076
B,64,1,4,3485.2632475743217
B,58,1,7,2289.1169818474204
B,66,0,1,3041.1493913948557
B,31,0,2,3397.5089765490043
B,32,0,2,3785.4423003985808
B,48,1,6,2877.449192397804
B,18,1,8,3515.064326753995
B,20,1,6,4213.580810901427
B,33,1,0,3110.2965344810095
B,40,1,10,2528.0829275234146
B,28,1,2,3681.9817869872895
B,29,0,5,2738.4513143407557
B,27,0,8,3103.227517162667
B,49,0,5,4142.009660141146
B,33,0,4,4647.30783866632
B,25,0,3,2988.1851360000824
B,55,1,7,2948.302239592096
B,29,1,7,3266.8336307246727
B,41,1,3,3086.392801065934
B,45,1,3,4651.009482135633
B,25,1,2,3110.4369400380183
B,45,1,2,3167.9514741879243
B,53,0,7,4554.01529052704
B,43,1,4,3686.1894019932447
B,25,1,1,4107.208766282153
B,67,1,3,2973.4731121915756
B,45,1,10,3091.3995827965286
B,45,0,3,2841.8304260542213
B,54,0,6,3789.303519398771
B,58,1,4,4306.681574864956
B,53,0,5,3231.5273652457345
B,44,0,3,3306.0665167448765
B,34,1,7,3364.945028316523
B,26,1,5,2467.420649377459
B,50,1,2,3031.6521160218144
B,37,1,6,3837.3300055149803
B,30,1,3,2963.2768395080107
B,45,0,2,3406.9990484521963
B,65,1,7,2712.758287370874
B,46,1,6,3412.397648109389
B,30,1,3,3026.151427708972
B,63,0,5,2659.550924886327
B,52,1,7,3746.739277578792
B,23,1,4,4026.1224018869575
B,35,1,4,2850.0099897945647
B,68,0,3,3246.288622665739
B,22,1,6,3559.5278001481383
B,64,1,4,2331.8589764983885
B,42,1,5,2629.913285670788
B,19,0,7,4278.79281811393
B,27,1,4,2855.769690422514
B,47,1,3,4193.052433711719
B,67,1,1,2596.6688310043564
B,62,0,5,3722.59527112221
B,22,1,8,3294.483310899659
B,50,1,5,3212.9473890421755
B,18,1,5,4662.1515135734835
B,35,0,3,2693.3608016228736
B,49,0,3,3764.5140017695385
B,64,1,6,3689.100996676763
B,66,0,5,5555.0595708524
B,28,0,7,2865.726223767047
B,38,0,6,3076.5991112794113
B,43,1,8,3948.2282204294565
B,42,1,8,3300.157042070938
B,39,0,8,3174.2172966825046
B,44,0,9,3951.0428232914455
B,66,0,5,3271.1161514100977
B,30,1,3,2889.9247401064395
B,50,1,4,3725.527095329926
B,51,0,5,3518.3130683812296
B,58,0,6,3177.4428070330828
B,52,0,7,3172.792214766666
B,18,0,4,3023.2079961212344
B,38,1,6,3904.338590524779
B,65,0,13,3372.1753362955737
B,23,1,3,2965.405023894007
B,45,0,7,2687.6432408524615
B,34,0,7,3745.7235833677323
B,22,0,2,3178.954426879904
B,48,0,5,2298.2700410940593
B,22,0,2,2776.243465782189
B,55,1,4,3339.939668122598
B,20,0,3,3408.8069866207334
B,40,0,3,3358.341060472421
B,54,0,1,3358.3575192737726
B,54,1,7,2702.7166204511523
B,27,1,4,2927.125566346948
B,27,1,9,3963.908505571697
B,36,1,4,3873.8217044764956
B,34,0,6,3658.3914941519906
B,38,0,3,3593.528775481621
B,31,0,8,3926.515821061155
B,26,1,6,2696.4621954357362
B,63,0,5,3506.6136824861314
B,18,0,3,2730.253038028644
B,68,1,11,2819.24364785958
B,62,1,7,3535.256334836594
B,30,1,6,4108.214104101142
B,21,0,6,3419.810907339074
B,18,0,6,4354.762283758504
B,66,1,6,3699.3018494397743
B,57,0,5,2921.265672260672
B,49,1,8,2902.253895184742
B,51,1,6,4051.516576792194
B,45,0,8,3471.6434123534773
B,48,1,13,3699.985937912046
B,25,1,4,1866.7466106681095
B,56,1,1,3703.984317948236
B,43,0,4,3185.060587452539
B,51,1,2,2588.0382129927416
B,20,1,7,3412.7265136092037
B,67,1,4,3938.735321234494
B,29,1,5,4587.278287557401
B,18,1,8,3716.5040893023415
B,61,1,6,3031.091900988874
B,22,1,5,2971.332397634259
B,47,0,2,4160.148436637409
B,47,0,6,2851.531765546664
B,34,1,5,3753.6720124889052
B,65,0,6,3547.4290510045507
B,64,0,3,3575.3978012087155
B,40,1,6,2561.275251721583
B,32,0,6,3108.2422093770897
B,54,1,4,2646.545608254914
B,38,1,7,3189.770079943972
B,31,1,4,4017.4618713648338
B,19,1,0,4291.592421714263
B,28,1,9,3503.5536108880387
B,68,0,1,3038.4318574443364
B,56,1,6,4438.005404707475
B,55,0,4,3030.09081579652
B,51,1,5,2697.5305642754083
B,55,1,6,3715.414690400229
B,67,1,8,3799.857764377977
B,51,0,4,3009.424831109713
B,35,1,5,3443.41143094967
B,47,1,10,3584.7999699307325
B,32,1,5,3646.1843678082696
B,44,1,7,3715.017980428652
B,68,0,6,3078.3085220938488
B,51,1,4,3834.3030447550905
B,69,0,3,3535.425504077023
B,55,1,5,3185.0726278811617
B,50,0,4,3244.126953923153
B,41,0,4,3419.1672398013256
B,32,1,5,2717.6357356113167
B,47,1,2,2963.68459149232
B,59,0,7,3416.6493134341904
B,68,1,3,2623.19614773706
B,34,1,5,3129.0017350741105
B,22,1,6,4884.543852532837
B,46,0,8,2729.1533485548784
B,21,1,5,3149.58540654527
B,27,1,3,3081.22595450329
B,34,1,3,3458.1917108340003
B,27,0,5,3094.0081450968423
B,34,1,7,3405.0246878119306
B,37,0,5,3010.9874906217215
B,41,1,5,3923.323996990117
B,22,0,10,3536.335211972595
B,51,1,2,2836.310486800532
B,23,1,6,3907.945931429844
B,19,0,7,2880.311966557143
B,30,0,4,2647.4721932592543
B,60,0,11,3318.9748820174855
B,60,1,5,4425.341558550783
B,65,1,4,2421.6118215115375
B,28,1,1,2774.2704973388286
B,68,1,11,4023.810680441566
B,64,0,3,3096.3880870422827
B,40,1,2,3647.9975620533182
B,33,1,7,2933.049969443825
B,48,1,5,3660.2511639684944
B,28,1,1,4453.050855860483
B,33,1,6,2817.5594428579566
B,25,1,4,3957.6059554205162
B,21,1,9,3682.190699633444
B,57,0,4,2611.3577386438237
B,21,1,9,3881.2231554235987
B,42,1,5,3640.72886145917
B,20,1,2,3607.945970711948
B,49,1,8,3660.6044119765875
B,20,0,2,3279.2531944280036
B,44,0,7,3588.692291439305
B,46,0,9,3438.981209859982
B,49,0,3,4031.324261893681
B,67,0,3,2578.864786058426
B,68,0,6,4357.052457173821
B,36,1,7,2849.7837385444736
B,38,0,2,3770.3914328462065
B,22,0,9,3393.9292031109094
B,35,1,5,2678.804015000834
B,45,0,5,3676.6476188100173
B,59,1,3,2891.05017805041
B,39,1,6,4101.281205246024
B,38,0,6,3024.4978927698075
B,23,1,4,2490.466422241406
B,18,0,6,4511.127681176125
B,22,0,8,3531.118894745578
B,58,1,4,4069.179855020493
B,29,1,6,2850.7282543553197
B,43,0,4,2425.89920498223
B,63,1,9,4287.907118033771
B,51,1,5,3500.068415802563
B,66,0,7,3785.0445493552306
B,31,0,2,3963.9384574278047
B,43,1,4,3206.3603204715723
B,62,0,4,3458.346675022928
B,44,0,7,4504.947516966908
B,26,0,3,3381.092743881963
B,43,0,4,3898.8693801882023
B,64,0,3,2302.2686730653313
B,39,0,3,3970.1201304350943
B,64,0,2,2529.387667032015
B,47,1,10,3990.204327025526
B,60,0,3,3603.43898797917
B,65,1,2,3380.162018596294
B,34,1,6,3358.7063462089154
B,43,1,4,3383.5870460767774
B,53,0,6,3086.4688670062233
B,18,0,2,3215.950622347176
B,25,1,4,4852.31828839267
B,66,0,9,4356.4726480774925
B,52,1,10,2997.030083975564
B,69,0,5,3759.4904238683116
B,32,0,2,3454.909297017308
B,64,1,3,3464.9242058025056
B,39,1,7,2916.804407675431
B,31,1,6,3649.4833400248863
B,43,0,4,4006.5526805544596
B,45,1,2,2972.9936258569674
B,40,0,7,4450.717260260204
B,31,0,6,4202.497963882556
B,41,0,7,3835.0637453325603
B,19,1,7,2792.2883633588904
B,62,1,3,3690.659730884749
B,43,1,3,3612.582010434385
B,31,0,4,3640.8663195432027
B,68,0,5,4337.679398722053
B,24,1,2,3456.966358522254
B,20,0,4,4770.239475428164
B,64,0,7,3735.2863811357124
B,40,1,5,3424.967487379721
B,63,1,6,4994.764556023952
B,60,1,4,3806.0359496892625
B,64,0,9,3160.56224070125
B,62,0,2,3386.4559355943557
B,35,0,6,3804.0088227237216
B,55,0,4,3444.0849871855357
B,52,0,3,3421.4290076617417
B,68,1,6,3078.690424829594
B,32,0,7,2495.9116398392525
B,42,0,8,3587.199072031412
B,54,0,9,3390.878199358032
B,45,1,5,3620.5404178154245
B,27,1,4,3151.467325753686
B,56,1,3,2757.9706234549735
B,34,0,7,2989.0528995290224
B,56,1,4,4123.442658688277
B,39,1,8,2986.9479931345027
B,43,1,8,3111.0512026126235
B,61,0,1,3378.813880253543
B,42,1,5,2989.862523758906
B,34,0,4,3100.775716516744
B,30,0,3,2957.6965721935176
B,37,1,2,4226.300386269114
B,42,0,8,3821.129337655146
B,21,1,8,4328.836103160964
B,27,0,3,4417.996019899737
B,20,1,4,2165.4308652343225
B,58,1,12,3617.868292831806
B,62,1,3,3006.5606090375954
B,35,0,3,4269.316969450727
B,64,1,4,2930.40537870372
B,53,0,3,2847.7172837034877
B,64,1,4,2571.6867306173663
B,39,0,6,3279.0222049474837
B,51,0,4,3908.6497116879577
B,64,1,3,3721.4456091884067
B,25,1,8,2870.8172158808575
B,57,1,2,4651.118214773063
B,66,1,3,3680.5826880759882
B,61,1,7,3952.3606031592935
B,36,0,3,4143.95225960167
B,59,1,7,2612.8119650729423
B,58,1,5,2821.4506959574896
B,54,0,2,3793.296299197003
B,23,1,9,3035.5683975353927
B,69,1,4,3365.90552789744
B,43,0,3,3396.7403951291526
B,51,1,1,2662.8974521239184
B,62,1,2,3188.904325119437
B,23,1,6,3919.8225277283987
B,54,0,10,3777.000877811188
B,50,1,6,4214.689709935381
B,39,0,6,3878.240887943541
B,38,1,2,3653.6791788254295
B,23,0,4,3716.1654111570456
B,23,1,5,3440.5280159101258
B,65,0,8,3191.0054229243824
B,21,0,5,2909.0462172929815
B,47,0,3,2940.203722388921
B,28,0,1,3374.5930962801676
B,47,0,7,3069.5078653222195
B,48,0,7,3736.7751232058176
B,41,1,4,3684.5562971272084
B,26,1,4,3748.1048386729517
B,20,0,4,3623.079470812888
B,68,0,9,4043.1318485707184
B,48,0,1,3372.401030131058
B,57,0,3,4123.003268714761
B,54,1,4,3886.9575609775857
B,53,0,3,3947.047356690834
B,41,1,3,4193.764892387452
B,48,1,8,3887.7650453077263
B,23,0,11,3475.0591720687326
B,19,0,4,3437.799106714305
B,37,1,2,3093.4924608544657
B,45,1,3,3118.142138303635
B,28,0,4,4131.423768452105
B,21,0,2,3016.026133912998
B,32,0,7,4314.344956076361
B,23,1,2,3498.3485364126095
B,66,1,11,5007.013503662199
B,47,0,5,3145.5181423706385
B,55,1,5,3503.8572239415976
B,68,1,4,3339.8892251330635
B,19,0,4,2955.8959713684617
B,32,0,4,3954.217786425708
B,28,1,3,2920.706672933746
B,25,1,5,2985.174092545356
B,43,0,9,3949.103034673909
B,68,0,5,3746.344778484803
B,62,0,2,2536.7718642264203
B,61,0,6,3906.4863745689686
B,22,0,7,3550.656937743561
B,23,1,5,2902.3932285135165
B,43,1,7,2887.471341854279
B,21,1,7,2295.6186720208075
B,36,1,8,4396.5222014816745
B,37,0,7,4028.121780312906
B,50,0,3,2739.4544766934614
B,37,0,4,3956.9416951054354
B,66,1,4,3244.8972118277075
B,29,1,3,4029.624307248446
B,64,1,7,3120.5623078567955
B,18,0,7,3193.056424127624
B,43,1,3,3277.677885753002
B,31,0,7,3007.7293496092784
B,55,0,8,4208.867964146913
B,54,0,3,4084.6567306136444
B,28,0,4,3623.126653520979
B,53,0,7,4084.011042989989
B,30,0,1,2532.546638652943
B,60,1,4,2726.243894436455
B,20,0,2,3766.8632369056068
B,50,0,2,3976.0051944996235
B,23,1,5,3685.3362696114764
B,67,0,6,2271.8178113428685
B,27,1,5,2896.21977923104
B,22,1,4,3760.1060438524805
B,40,1,5,4676.266809797922
B,27,0,7,4024.075583570111
B,61,0,4,4466.028491587345
B,19,1,2,3664.041004202135
B,30,0,9,3743.017948056097
B,57,0,4,2777.459714551647
B,19,1,3,3834.1435490001145
B,37,1,4,3307.740031337836
B,18,0,4,3832.4493162165827
B,54,1,6,3474.6682180754187
B,26,1,4,3722.7954795334203
B,34,1,6,3463.468148822577
B,26,0,9,3731.784085879088
B,28,0,3,3877.5942649601884
B,32,0,3,2634.3955924060483
B,41,1,8,2497.9025257828675
B,55,0,6,3707.2284421039485
B,52,1,1,4191.595733468257
B,47,0,7,4493.96022023059
B,48,0,5,2658.258242815289
B,66,1,7,3107.298154651226
B,22,0,5,2590.4470619140657
B,61,1,2,3099.5844112837535
B,67,0,6,4212.867239396021
B,31,0,7,3543.635863263084
B,28,1,5,3127.4026798128275
B,26,1,6,3865.6332788237924
B,51,1,5,3009.543817906505
B,29,0,6,4367.313454635173
B,52,0,3,3332.4702650344675
B,52,0,4,3286.0434278255298
B,18,1,5,3642.4070158351997
B,57,1,8,3912.9565208127747
B,39,1,10,4214.031160841941
B,46,0,5,3338.1751497845084
B,25,0,3,4125.937920789403
B,28,1,7,3627.43117475636
B,58,0,2,3161.468833240812
B,54,1,6,3123.7551298391563
B,31,0,6,2883.206587461704
B,47,0,6,2970.4362800016097
B,52,1,5,4108.461285093024
B,38,0,0,3842.2536897856194
B,54,0,6,2751.999857489268
B,22,1,4,2461.1572143104254
B,36,1,6,2859.82197835046
B,31,0,3,2894.4830729724295
B,43,1,6,3345.9042882406584
B,21,0,3,3996.6276036561085
B,42,1,5,3005.9002099446375
B,62,0,2,4423.547677816039
B,59,0,4,2501.4832710873075
B,42,1,7,3118.099923794532
B,35,0,6,3906.9055571253675
B,57,0,7,3948.9784857254717
B,25,1,6,3130.2246308161843
B,56,1,2,4100.081624255408
B,57,0,0,3818.3347812983575
B,31,1,4,3136.079087726902
B,49,1,5,3571.3516334492256
B,68,0,2,3847.167642356497
B,55,0,3,3204.5358431918257
B,50,1,6,4542.029357112438
B,40,1,9,3042.4530488861037
B,32,1,6,3428.537216402281
B,50,0,4,2624.05682883638
B,42,0,2,3541.706362742788
B,34,0,6,2814.405321319503
B,50,0,7,3397.5828492621254
B,64,0,2,2504.5161293711526
B,19,0,6,3879.479979109012
B,31,0,8,3663.124365254639
B,57,1,4,4180.2967286264
B,57,1,6,3184.531085844119
B,68,0,6,4259.556292543146
B,56,0,1,3484.6405342760654
B,68,0,7,3619.29384404235
B,23,1,6,4675.974149121204
B,23,0,5,3246.3178506522054
B,20,1,3,3993.6845362317376
B,24,1,7,3822.7589713941425
B,68,1,4,3127.657390145644
B,25,1,2,2681.630086930596
B,59,1,7,2759.521008329889
B,69,0,5,4186.263204181378
B,32,0,8,4304.643344353637
B,64,1,7,3408.8665667162422
B,46,0,5,3417.971446197903
B,50,1,4,3729.277353209383
B,69,1,3,3541.316231331195
B,47,0,9,4000.9805946311276
B,56,0,4,3507.4128212078363
B,44,0,8,3472.707941793775
B,53,0,4,3047.710019926384
B,46,0,2,2907.333898385652
B,55,1,2,1614.6601696225464
B,50,0,5,4157.784132806739
B,54,0,8,3344.4359933311325
B,44,0,5,3310.111385465716
B,50,1,6,2232.5552874139935
B,21,0,3,3180.5651603513625
B,39,1,5,2939.335719659205
B,19,0,8,3050.726812566317
B,27,0,4,3611.312354822437
B,22,1,5,3457.3356825626684
B,27,0,1,2694.0079545777116
B,50,0,5,2766.958230715953
B,55,1,6,2690.919094248862
B,30,0,3,4477.990896287831
B,48,1,6,4143.047211543599
B,64,1,5,3069.0583022105166
B,53,1,5,2383.2435729452845
B,62,1,6,3492.370204179883
B,41,1,6,3557.097591413779
B,69,0,7,3573.2522701787434
B,32,0,6,3953.9579611581735
B,46,0,5,3715.114273889932
B,25,1,6,2798.46736516649
B,22,1,6,3479.510501295822
B,46,1,5,4100.444542826582
B,64,1,10,3122.7074664591482
B,21,0,4,3714.8915723729683
B,29,0,8,3079.017874963494
B,62,1,6,4513.6739597262185
B,19,1,4,2704.1765947828835
B,44,0,5,4238.548414145747
B,48,1,4,2583.3620496558406
B,68,1,6,4390.9678802822755
B,68,1,2,2819.7027630701796
B,53,0,2,3628.355377249874
B,53,0,9,2453.4195638490155
B,43,1,1,2652.2472268758374
B,60,0,3,3858.4183820942344
B,44,1,4,4111.090187651511
B,22,1,3,3701.12068816969
B,37,0,2,4003.3714534349315
B,28,1,6,4110.71805043084
B,27,1,2,3015.972752310455
B,57,0,7,2682.644824494761
B,55,1,10,3551.150986702476
B,23,1,1,3152.2338614598493
B,25,1,2,3645.6323300493495
B,40,0,4,3902.5604731076187
