Group,Age,Gender,Frequency_of_Trips,Income
B,65,1,5,3066.912071173363
B,47,1,3,3516.0556229907093
B,60,0,3,3058.808809232519
B,32,0,1,2619.4717423050733
B,53,1,4,1967.8618974107903
B,27,1,5,2349.2870083724333
B,18,0,8,2573.395789047703
B,24,0,4,3558.5830611748006
B,61,1,7,2622.980441994548
B,43,1,3,2898.9170600544485
B,60,1,6,3549.3840120267246
B,60,0,4,3255.912165455141
B,66,0,7,2838.654543242665
B,47,1,2,3426.603000766247
B,18,1,6,2651.9460287267316
B,32,1,6,2847.824008419342
B,37,0,4,2188.9335614893753
B,39,0,7,3025.9396378432857
B,42,1,8,3654.3076680229797
B,67,0,4,3424.2231003552583
B,53,0,9,3289.8793570608564
B,68,0,3,4304.765448896975
B,54,0,6,2943.160964160342
B,63,1,4,2500.656379923742
B,62,0,1,2928.3972709296163
B,44,1,6,2463.9167792924304
B,36,1,6,2331.833618789092
B,36,1,4,2974.3343981580515
B,33,0,8,3773.920794695231
B,38,0,4,3042.5202470523022
B,68,1,7,3041.017406643799
B,50,1,7,1961.4954391320246
B,59,1,4,2755.3322998578374
B,48,1,7,3673.6580899197943
B,51,0,2,2780.229789843856
B,32,0,9,3908.890695683584
B,68,0,5,3103.602099033462
B,53,0,9,2977.9285167457247
B,43,1,10,2635.478089814495
B,47,0,4,2702.5261254146003
B,48,1,9,2238.2926859079685
B,42,0,5,3587.0682511776326
B,21,0,3,3170.396158140598
B,29,1,3,2927.6853299372096
B,36,1,6,3044.0952308372393
B,26,1,3,3103.6748295073926
B,42,0,7,3968.2183328369842
B,65,1,3,3859.605402861578
B,64,1,6,3082.1490934563503
B,58,0,2,2559.5224276593203
B,68,1,5,2274.017010273853
B,67,1,5,3079.9894928900935
B,24,0,4,2543.806850279308
B,44,1,8,2790.16672651445
B,65,1,7,3120.1633649854552
B,64,1,4,3130.0081818667386
B,60,1,4,2264.824826935253
B,23,0,3,2561.3707657237355
B,52,1,4,2751.831027822384
B,49,1,3,3153.7804359581555
B,31,0,2,2973.2990031440686
B,23,0,5,4419.872241342446
B,66,0,8,1803.1488063834568
B,68,1,7,3462.94548765708
B,35,0,7,3243.2717295893526
B,48,1,4,2480.1514295830752
B,69,0,3,2586.870873299828
B,33,1,4,3936.8534137657102
B,20,1,5,2708.0259552160574
B,48,0,2,2433.9124141353295
B,55,0,7,2980.627527770568
B,34,0,2,2952.726957356768
B,69,0,6,3447.670424095489
B,22,1,9,3644.4181183052733
B,33,0,6,3492.9086698460014
B,34,1,9,1916.2183418008474
B,48,1,2,2744.0117343252205
B,33,0,4,3394.616750626433
B,38,1,4,3281.9704574952534
B,58,0,5,2548.669710544591
B,56,0,4,2542.3527330540037
B,54,0,6,2301.756977928655
B,58,0,5,3018.4032330027244
B,27,1,3,3474.8625037498628
B,49,0,6,2889.4071466874184
B,42,1,5,2376.341196019562
B,50,1,5,2991.6150477492197
B,56,0,5,2349.2757192326
B,54,0,3,2392.7048265730887
B,55,1,8,2857.9322852937967
B,55,1,8,2646.3512926453936
B,45,0,4,2409.9467374881096
B,32,1,2,3481.360629973263
B,25,0,6,1997.3355784380392
B,18,1,7,2505.9508293308427
B,27,1,9,2985.208992898078
B,52,1,7,3630.5813193431254
B,65,0,5,2847.4130687315173
B,50,1,7,2574.019606596125
B,33,0,4,2754.4696411865416
B,31,1,8,3237.6321722852786
B,22,1,6,2674.273936760514
B,33,1,2,3240.2708897846514
B,38,0,5,2758.505338048447
B,28,0,4,3178.532538074499
B,67,0,4,3774.6182394915354
B,24,0,5,3279.2016450452147
B,25,1,6,2735.99991596321
B,34,1,4,3788.6718975335148
B,47,1,6,3557.967463885209
B,31,1,4,3301.148178202498
B,66,1,4,3065.0951059456715
B,61,0,8,2498.8862459995016
B,67,0,4,1642.7523638615658
B,50,0,4,3237.5614345725185
B,41,1,5,3068.3938256126326
B,24,1,4,2414.074905589384
B,55,0,4,2978.261896507965
B,32,1,5,2558.65349912741
B,67,0,3,2963.3832278179616
B,60,1,10,2594.4347927057947
B,42,0,5,2605.4067362221526
B,34,0,7,3075.051397252274
B,50,0,3,2454.1640662280456
B,19,1,4,3216.046424288548
B,56,0,2,2784.840120922861
B,27,0,10,2187.910506978528
B,31,0,6,2700.753100910419
B,29,1,6,2974.240072681073
B,34,0,5,2623.5695367749518
B,31,1,5,3338.795731224095
B,68,0,9,2308.600344038284
B,27,1,6,2639.86084359711
B,61,1,2,2771.542888486329
B,56,0,2,3939.820691877255
B,57,0,5,2375.531589955007
B,46,1,6,3352.7260079351054
B,62,1,7,3287.741761592829
B,23,1,5,3699.6193959557736
B,57,0,6,3752.347725310584
B,48,0,10,2610.1166427656512
B,54,1,6,2593.802620833988
B,26,0,5,2199.6602894274474
B,60,0,4,3118.9922282799475
B,62,0,3,3325.8314264135524
B,50,1,4,3456.265379226769
B,24,0,1,2860.1640525609046
B,55,0,7,2877.511404354859
B,25,1,5,3707.4142758556573
B,51,1,6,2413.9107457942573
B,34,1,2,1713.982085764359
B,34,0,3,3365.3252005235586
B,47,0,4,2511.778664527743
B,35,0,4,2922.3794195432365
B,56,1,3,3141.4961448773165
B,32,1,4,2680.477814726426
B,62,0,3,3629.0218620954506
B,37,0,3,4351.13122921125
B,42,0,3,2602.9637708789073
B,31,1,7,3012.4711465557657
B,44,1,8,3090.628810617288
B,64,0,7,2930.4822526115954
B,52,1,4,2777.3128066230747
B,45,1,4,2616.356559306779
B,23,0,6,2668.469251409927
B,58,0,7,2892.1223070228984
B,48,0,4,2676.296110938621
B,31,0,3,1747.7491238650086
B,33,0,6,2978.305017951344
B,66,0,1,2962.6409572039756
B,61,0,6,2569.8653291229853
B,53,0,10,2858.912320619617
B,22,1,2,2914.5587315627145
B,49,0,7,2906.24563382041
B,28,1,9,2929.5986560872657
B,39,0,8,2497.5333148668583
B,60,1,4,2370.1903961859102
B,57,0,6,3813.9157125480833
B,45,1,5,2745.058065570306
B,67,0,4,2932.908838533316
B,23,0,6,4076.2005848543486
B,56,1,6,2730.2671408768674
B,23,1,5,2964.398775841465
B,63,1,10,3878.47218003997
B,37,0,4,2218.960105728565
B,55,1,9,3816.8252581487527
B,21,1,5,3252.3985184612075
B,42,0,5,2858.925379899094
B,30,0,7,3149.148852387185
B,66,0,6,2884.382723497175
B,29,0,5,3827.303743981591
B,26,1,3,2796.844279374534
B,69,0,9,3235.916601358009
B,20,0,6,2625.2908043954744
B,49,1,1,3176.2364139130314
B,28,0,5,2728.012114082369
B,22,1,3,2184.758617265297
B,52,1,5,3735.002927525921
B,66,1,3,3213.6932492092096
B,41,1,3,3234.3519996654536
B,58,0,3,2537.997575976521
B,23,0,3,3714.41866545321
B,35,1,4,3265.938010177302
B,55,1,1,3085.870910142314
B,23,0,0,3538.378521959446
B,39,1,2,2595.348117507807
B,59,0,4,3590.923813466857
B,60,0,6,2518.4833357148823
B,31,1,4,2753.3598256731857
B,29,0,6,2556.206793243288
B,42,1,2,2294.0447343372366
B,37,1,3,2619.102949102447
B,35,0,5,2907.8143228386857
B,41,1,4,3275.6906570422107
B,32,0,4,2601.0937431795696
B,48,0,7,3239.0136359043445
B,59,0,4,2917.6524834921634
B,18,1,6,2521.8866220236796
B,32,0,2,3015.741667789022
B,51,1,9,2723.5166912554346
B,69,0,3,3875.7129850807355
B,19,0,6,2984.243451420006
B,53,1,6,2265.904969071768
B,40,1,4,2975.248588098711
B,41,0,6,2702.50465860154
B,63,1,6,2156.1614997606334
B,49,1,7,3245.0972325860557
B,68,1,8,3347.8540341535754
B,63,1,2,2534.40072376259
B,30,1,5,3416.505206158464
B,50,1,4,3375.116984783003
B,59,0,5,3023.554241414687
B,31,1,7,3610.0634051462466
B,34,1,3,3127.0779271214474
B,33,1,8,3342.5388521549075
B,49,0,7,2222.924982629243
B,32,1,3,2766.836055491012
B,60,0,2,2872.376721576102
B,48,1,9,2277.375276678185
B,29,0,6,2322.5539007412085
B,50,0,2,2208.1124222561953
B,20,0,6,2788.458332970123
B,28,0,7,2683.4197474386997
B,60,0,5,2120.8894013480185
B,22,1,8,3389.1317236139985
B,64,1,4,2899.8435609562002
B,44,1,7,2654.696349126406
B,69,0,2,2956.29751143058
B,33,0,5,2800.3820480782006
B,52,1,2,2250.3540056089555
B,57,1,4,3229.2788276929123
B,33,1,11,3733.9844142499296
B,33,1,4,3696.611694575739
B,39,1,6,3083.420908920352
B,21,1,7,2622.865908450108
B,49,0,5,3301.4139747647814
B,44,1,4,3127.167510002132
B,32,0,7,2832.3974795192603
B,36,1,6,3737.9367838338717
B,43,0,8,2930.9731969348277
B,32,1,5,3645.3486265234246
B,62,0,4,3085.033982160869
B,27,0,4,2944.065784328055
B,51,0,6,2202.219145791756
B,55,0,6,3557.4049545876273
B,66,0,11,3355.984780141258
B,43,0,5,2845.7942691267185
B,25,1,3,3665.096677622279
B,33,0,6,2998.995050391471
B,46,1,9,2254.868539664051
B,49,0,2,2392.3939807714605
B,38,1,4,2741.214038011899
B,49,1,2,1946.7667320536143
B,62,1,3,3701.7790885984723
B,29,1,5,2923.810478982859
B,65,0,2,2771.152554852789
B,56,0,6,2517.1973749962312
B,27,0,5,3055.5799839225874
B,23,0,5,2953.825352629699
B,54,0,2,2768.2391861165497
B,35,1,5,3878.442122012074
B,65,1,5,3526.264903225338
B,48,0,7,3416.5110091909114
B,52,1,5,2813.312006009557
B,20,1,4,2852.547216942021
B,22,0,3,2810.950134675035
B,51,0,5,2682.870495571427
B,50,0,5,2937.310849980707
B,53,0,7,2972.566517051098
B,27,0,4,3032.39078601549
B,62,0,5,3441.662251696172
B,20,1,4,3302.8966147403726
B,28,0,7,2499.322831561918
B,20,0,4,3235.901900145404
B,45,1,7,2736.0541280142843
B,59,0,5,3340.1568582502546
B,45,0,4,3571.4613646698094
B,26,1,7,2922.2027235302885
B,43,0,3,3069.292817175409
B,46,0,0,3938.3760423233016
B,27,0,8,2819.145775137336
B,44,1,5,3283.7512195203976
B,62,0,4,3522.0528666693367
B,49,1,4,2341.41119883456
B,35,0,5,2401.2937909925085
B,35,1,4,2153.815157632857
B,39,1,6,3237.188397987656
B,34,0,10,2525.3343830710983
B,66,0,6,3274.0428553406177
B,42,1,5,3505.997343463162
B,43,1,2,2405.6957817877374
B,22,1,5,2463.0030428061
B,26,0,8,3389.768058263357
B,61,0,6,2875.997939852079
B,61,1,4,1739.6703873317367
B,41,1,6,3431.2583403711
B,68,0,7,3244.069720487829
B,24,1,6,2790.9487786671307
B,37,0,5,2690.8905484158663
B,61,1,9,3397.324362985524
B,58,0,4,3071.442621496903
B,25,1,6,3066.7270320382227
B,36,0,5,3018.9098983650174
B,52,0,5,2695.0096083841154
B,60,1,3,2699.313132410793
B,61,1,6,2900.631913702829
B,42,1,10,2583.754590739811
B,34,0,6,3219.6715599587287
B,56,1,5,3160.9132321348575
B,42,0,5,3778.000520125383
B,52,0,9,2535.877785911121
B,56,0,7,3173.323194212091
B,56,0,5,3834.8428971943936
B,63,0,7,3576.514340634623
B,19,0,6,2765.7346980554635
B,33,0,5,2709.265682725263
B,59,0,6,3583.2865004691707
B,31,1,5,2631.7763627093286
B,46,1,6,2721.208979526705
B,56,1,3,2693.435056133359
B,19,1,8,3073.526494939886
B,27,1,3,1618.972091987021
B,19,0,3,2433.278807007793
B,44,1,4,2399.745075841301
B,30,1,6,3693.2742576535093
B,19,0,4,2956.182458316335
B,59,0,5,3018.2854222662418
B,31,1,6,3021.5475148342657
B,34,1,3,2097.709175996951
B,68,1,5,3853.9557521037455
B,61,1,6,2615.135425065008
B,66,0,6,3130.7621803882985
B,55,1,8,2740.0139146463803
B,53,1,8,2979.397780779859
B,51,0,4,2308.703031621369
B,46,1,5,2922.5424235617534
B,64,0,4,3518.583162870947
B,40,0,6,3182.886856794338
B,40,0,4,3303.394320499369
B,33,0,6,3171.627962879417
B,61,0,4,3694.3688025790907
B,24,1,5,2607.2186856557364
B,62,1,4,3060.750385590584
B,18,0,5,2785.542201963028
B,36,1,3,2547.9032504975935
B,62,0,6,2781.7002676839743
B,50,0,8,3165.0735247017774
B,51,1,3,2757.6257817691267
B,18,1,4,3007.770939906799
B,29,1,8,2605.954437906942
B,42,1,3,2068.9425195844165
B,40,1,5,3121.999118109144
B,42,0,2,2396.4091643365214
B,48,1,4,2787.237106100518
B,41,1,3,2434.2384536262844
B,27,1,6,2275.687294830565
B,19,1,2,2943.400597705334
B,50,1,3,3466.2615397137565
B,54,1,1,3349.823017915569
B,40,0,12,2714.818331683961
B,19,0,6,2933.0535255668337
B,21,0,6,3187.28273006335
B,40,0,5,3282.7922148314365
B,63,0,3,2179.7788536991857
B,58,1,6,2289.846898072051
B,55,0,3,3514.578456087519
B,40,1,3,1980.6485650467182
B,29,0,8,3374.6896316197417
B,61,0,5,3838.0733651237333
B,41,1,6,3073.9066710095008
B,46,1,7,2565.168031883467
B,58,0,4,2566.775554942209
B,45,0,7,2755.7275497876703
B,32,0,4,3765.1475204941457
B,27,1,4,3849.049690739914
B,51,0,4,3163.647561140974
B,46,1,3,2286.963978506975
B,48,1,5,3176.5518718364947
B,40,1,5,2749.1876518621602
B,35,1,9,2764.456174329071
B,24,1,6,1988.5728829817344
B,44,1,4,3263.37674776758
B,26,0,7,2345.8607904756295
B,37,1,5,1774.7878883554451
B,38,0,6,3258.690659559346
B,45,1,2,3726.2097295942694
B,67,0,4,2643.727306173599
B,20,1,7,2695.442963087769
B,62,1,6,3516.4295066550794
B,27,0,2,3551.3219598543405
B,34,1,2,3134.965154388069
B,52,0,5,2538.9070175899487
B,38,1,3,3840.244220838959
B,26,0,9,2224.809422171859
B,34,0,1,2741.8600511992117
B,49,1,3,3361.2970585098683
B,65,1,8,2188.765218202599
B,55,0,0,3013.8392451450845
B,45,1,6,3512.896473552369
B,35,0,3,3745.0231966822403
B,23,0,9,2604.4619049073713
B,23,0,5,2820.1818515453347
B,34,0,9,3156.293788618545
B,27,1,3,2757.8825497142907
B,19,1,4,2652.550954679089
B,50,1,2,3083.1242578077317
B,60,1,3,3199.7958918990685
B,42,0,3,2147.484581279342
B,55,0,2,2273.3557289095716
B,18,0,6,2073.787450717909
B,33,1,2,1999.3301309072394
B,43,0,2,2496.6478829138728
B,58,0,6,2973.2715426736486
B,29,0,2,3034.76261856192
B,26,1,8,2004.6068225446245
B,30,1,5,2415.2347342979333
B,24,1,2,2240.8237455640383
B,18,1,5,2747.239110404904
B,48,0,6,2726.8320742541987
B,52,1,5,3492.585477778087
B,41,0,7,2881.1446725585056
B,20,1,4,2480.6435007964533
B,36,0,6,2947.9611744581252
B,21,0,5,2604.3735226729864
B,45,1,5,3656.300653614753
B,61,1,6,2833.4875269734866
B,47,0,6,3038.014557822367
B,53,0,6,3460.1744212077747
B,59,0,3,2736.1285261927706
B,21,1,5,2050.685075002404
B,40,1,5,2857.2314406547407
B,28,1,5,3066.880124361892
B,21,1,3,2070.8253812158387
B,28,0,7,2834.547829666574
B,66,1,2,3282.334243132997
B,41,1,3,3878.9550409376975
B,69,1,5,3236.9973668436605
B,37,0,5,3029.5635679229217
B,62,1,7,3102.8549326395146
B,34,1,6,2173.90840644277
B,30,0,6,2408.1328922910425
B,34,0,5,2091.127619846318
B,68,1,3,2952.8167486192547
B,69,1,5,3208.675509806148
B,32,1,3,2816.7170590620735
B,21,1,5,3017.397407934344
B,35,1,6,3363.0673334930198
B,60,1,5,2208.5167819158046
B,26,0,4,3006.9653157123303
B,65,1,9,3259.8841900841503
B,20,0,3,2874.942496564693
B,44,0,3,1954.2246330956177
B,35,1,6,2305.398626048597
B,34,0,3,2794.293866234845
B,27,0,5,2973.347717717309
B,54,0,3,3145.7238345936603
B,46,0,4,3928.829755453012
B,64,0,5,3237.9848666127514
B,69,1,8,2829.6950195413124
B,67,1,4,2901.006951795441
B,22,0,4,3422.4636672912507
B,64,0,2,3712.1849701534024
B,23,1,6,3010.315860056051
B,57,1,4,3593.451840455982
B,52,1,4,2523.998522888378
B,22,1,8,2895.161577141747
B,67,0,7,4140.047756536574
B,32,0,5,3160.0986967676386
B,44,1,10,2653.348268121148
B,61,0,4,3097.919153463355
B,68,0,4,3221.6142814735654
B,56,1,7,3739.193072263907
B,50,1,6,3346.729669352407
B,41,0,3,3039.8747483139364
B,38,1,5,1951.9368307829143
B,19,0,4,2437.1868960758648
B,36,1,4,3024.4381980587423
B,62,0,5,2968.250718272837
B,69,1,7,3526.394037668633
B,35,0,4,3002.2540524164165
B,27,1,4,3278.646707734294
B,62,1,6,2226.069317716123
B,54,0,3,2856.742759286334
B,40,1,6,3464.315949869523
B,62,0,2,3648.915822414188
B,58,1,4,2790.8054717798896
B,18,0,5,3451.43981114753
B,23,1,2,3301.7483267679386
B,18,1,4,3578.980168055055
B,35,0,5,3290.8508931382403
B,44,0,8,2577.388797736595
B,65,0,5,3633.2979816649067
B,57,1,3,2279.867909386199
B,55,0,6,2260.130934656877
B,62,1,1,3808.397076217051
B,34,0,2,3288.0331594443246
B,43,0,7,2258.649525659887
B,30,1,5,2383.9706285618913
B,27,1,6,2269.013879135919
B,55,0,6,4155.378195776741
B,43,0,6,2756.2069046354964
B,48,1,6,2669.460338136868
B,40,1,1,3756.46244056392
B,67,0,1,2853.0597010561564
B,37,1,9,2762.6742339617686
B,40,1,6,3633.3243771459456
B,62,0,6,2994.795692362211
B,44,1,1,3288.1697487428587
B,32,0,7,3003.3036563404826
B,55,1,4,2499.020702835723
B,28,0,7,2358.813536263365
B,25,1,6,3014.0494107926124
B,31,0,7,2947.33955481623
B,30,1,8,2968.3932380449273
B,39,1,2,2598.4346976621655
B,51,0,6,3641.6469406537194
B,18,1,1,2311.2479991547625
B,54,0,5,3053.8617371870264
B,49,1,2,2664.3247368064935
B,28,1,3,2868.9599642558724
B,27,0,3,2373.5938385978725
B,47,1,2,2733.6027667606963
B,29,0,5,2481.46494858137
B,59,0,2,2501.577929330266
B,58,0,9,3262.3470415429174
B,51,0,6,2298.7772280688364
B,42,0,4,3158.501615998712
B,53,1,3,3318.4295551179803
B,21,1,5,3366.4604342034772
B,38,1,8,2948.3036323949013
B,47,0,11,2470.9136750150133
B,55,0,9,2132.2269744955875
B,29,1,6,2440.8103255701776
B,56,0,4,2177.451489735832
B,42,0,3,2912.212572693702
B,36,1,4,2397.6388961153802
B,19,0,3,2644.6547970386596
B,39,0,7,3017.926984633036
B,47,1,4,2955.3241457396407
B,68,0,5,2947.6137114386815
B,53,0,2,3772.4819689620363
B,20,0,5,3404.504608637421
B,40,1,5,3195.9808641740606
B,21,0,3,2672.144017342268
B,45,1,6,3114.5362977501977
B,31,0,4,2931.926259481404
B,23,0,7,3098.666249421037
B,23,1,7,2663.1824612353425
B,58,1,4,2966.1333195651514
B,54,0,4,4041.539850366182
B,24,1,4,3023.4207346159037
B,30,1,4,3501.446704319743
B,18,1,6,2098.533562130698
B,41,0,5,3092.2487959708606
B,51,0,2,3266.4396489920823
B,69,0,4,3158.0858550300786
B,27,0,7,3048.0909244692234
B,23,1,5,2679.7821394824186
B,21,1,6,3264.773046082366
B,25,0,6,2069.9273248478808
B,63,1,2,2639.869844531914
B,65,1,5,2950.6737990449537
B,32,1,5,2653.7834876343986
B,62,1,2,2936.5083989899263
B,29,0,9,1918.9770251674938
B,56,1,3,2189.626784316372
B,64,1,6,3519.3467109163976
B,23,1,4,3216.8845404653257
B,38,1,8,2944.059677284416
B,63,0,5,3304.59714074317
B,49,0,0,3864.1049270283606
B,49,0,7,3768.9075966553855
B,44,0,5,2040.049683637072
B,64,0,4,3767.319719085728
B,28,1,5,2308.0089561112627
B,39,1,7,2934.18414161936
B,53,1,4,3110.5026199247477
B,40,0,8,3902.56478959005
B,54,0,6,3364.583689463439
B,40,1,8,2886.0525729979486
B,44,0,9,2591.8833969790826
B,51,1,11,1951.843917624163
B,37,1,6,2648.2898080609557
B,32,0,9,3808.9333064758725
B,59,1,5,3065.2427592831136
B,21,1,7,3921.246768819646
B,46,1,3,2616.5965784741
B,57,0,0,3128.3842251292067
B,28,0,3,3198.5521301281938
B,66,0,8,3360.0259514076347
B,24,1,7,2697.0748161913675
B,28,0,1,2833.1633382818945
B,59,1,1,3517.2426569548625
B,50,1,3,1787.9157892592987
B,47,0,4,2970.167849149415
B,49,0,3,1997.1982173157462
B,57,1,4,2979.93766581921
B,54,0,5,2699.9613780123213
B,30,0,5,3372.5622715810023
B,24,1,3,3053.1570111441183
B,41,0,6,2929.997757396092
B,28,1,7,2362.542551419738
B,48,0,3,2997.076742110035
B,61,0,3,3553.600297347109
B,31,1,3,2391.612594681655
B,61,1,5,2027.5079693952293
B,43,1,5,1994.6025226689774
B,18,1,8,2049.0498384835896
B,23,0,3,2797.933530600584
B,48,0,6,2304.7516278432877
B,60,0,5,2772.284289273565
B,60,1,5,3163.170978161955
B,29,0,6,1905.9136107017825
B,18,1,9,3206.979545404938
B,69,1,3,3434.066377474888
B,69,1,4,3859.2318485686174
B,23,0,3,3591.3742174967056
B,46,0,7,4077.9747129304224
B,47,1,1,3214.311688124917
B,30,1,3,3157.2188626513494
B,47,1,3,2979.628252952108
B,29,0,4,3426.7494338469937
B,27,1,3,3176.968650228044
B,56,1,7,2160.2711967400583
B,27,1,4,2314.3738194716425
B,35,0,13,4094.560026188339
B,23,0,8,2987.4365972591836
B,25,1,3,3818.764642091447
B,37,1,7,2813.1975905317554
B,58,1,5,2417.052848664534
B,33,0,0,2857.7501605147786
B,19,0,5,3345.268373816167
B,28,1,7,3520.0126611609953
B,41,0,12,2933.265909250901
B,36,1,7,3184.130930380059
B,21,0,0,2821.548163813876
B,20,1,10,3496.1864077251985
B,32,0,6,3627.1725316634056
B,57,1,3,2651.21181818598
B,21,1,3,3171.3451013129243
B,60,1,5,2394.528043701221
B,34,0,5,3147.171853622402
B,26,1,4,2868.984599401876
B,42,1,3,2540.7486764246246
B,18,1,8,2070.453228005168
B,57,1,6,3321.5871989337575
B,19,0,7,2868.283240047088
B,62,0,9,2816.737620922056
B,50,1,5,3116.649367567281
B,39,0,6,2508.5855317530322
B,59,1,5,2362.3638127057193
B,29,0,4,2965.797339329743
B,44,1,5,3342.142811820713
B,28,1,4,3296.4741336509405
B,59,1,9,3840.746448243162
B,31,1,5,3027.6470156855107
B,31,1,7,3386.6647992891785
B,57,1,5,3151.3745681965856
B,60,0,4,2634.279555882232
B,39,0,7,2199.0201396615125
B,26,0,3,2771.989266945646
B,32,1,4,3339.3206000784526
B,50,0,5,2373.479504479306
B,36,1,3,2285.825577709794
B,48,0,5,2482.7125662224803
B,35,1,4,3437.5678716285283
B,29,0,2,3360.160103821072
B,57,1,4,2737.7326026677383
B,54,0,6,2590.8510791558388
B,62,1,4,2966.73967442088
B,66,0,5,3243.140031992257
B,18,1,9,3380.2997071657915
B,51,0,3,4354.7330700405355
B,24,0,4,3345.034774691405
B,19,0,7,2715.2787105646785
B,39,0,3,2294.646992889027
B,21,0,2,2778.3198116439203
B,62,0,3,2755.5877128483003
B,63,1,5,3504.2727601593274
B,37,0,4,2799.455953136677
B,20,1,4,2536.612385897657
B,26,0,7,3415.1561006958987
B,35,1,7,2602.3882348723328
B,33,0,5,3415.891090200051
B,68,1,5,2406.7411748402137
B,69,1,1,2500.6339083353655
B,26,1,4,2490.1720562548726
B,36,0,5,2962.149729608178
B,23,0,6,2997.326462613459
B,61,0,7,2293.9518534137105
B,32,1,4,2194.6975725711927
B,23,0,5,2904.0981887195835
B,22,1,4,2132.550809165534
B,46,0,5,2546.2290842445
B,63,1,3,3034.1231021637686
B,44,0,2,2192.965443925861
B,68,0,3,3225.0595815001047
B,67,0,9,3710.44089084683
B,62,1,7,3386.54169697432
B,58,1,5,3044.7185770638002
B,69,0,6,3083.9218467064675
B,43,0,6,3048.092260340144
B,45,1,4,2986.01500908105
B,49,1,4,2496.906935302675
B,42,0,2,3030.031198857697
B,24,0,7,2798.154613120912
B,47,0,7,3465.0678239241206
B,48,1,4,1986.9761174381174
B,29,1,4,3098.31908557255
B,26,0,5,3248.6408186813633
B,51,1,6,2650.3405400573306
B,20,0,4,2733.4961110216086
B,54,0,5,1872.0792383659427
B,67,1,6,3121.04625936882
B,45,0,5,2173.5401867660553
B,63,0,4,2563.4168950063345
B,39,0,9,3100.822210294916
B,43,1,5,2460.0959316256776
B,36,0,8,2778.7337670446486
B,38,1,7,2952.763652330629
B,54,1,6,3125.9113907418096
B,27,0,5,3015.0546764168125
B,33,1,12,2110.2387343703494
B,41,0,6,2700.713477064392
B,42,1,3,1787.1840307143564
B,69,1,4,2782.272273190066
B,43,0,11,3633.2298931596238
B,18,0,2,3381.5683169017702
B,21,1,4,2377.0617711788373
B,54,1,4,2836.3030997075916
B,60,0,7,2775.8271993038557
B,31,0,6,3179.789642067974
B,41,1,4,3184.7099237729253
B,44,1,10,3993.1393383704067
B,60,0,1,2467.220011009024
B,44,0,3,2894.3062947534436
B,41,1,6,2174.9966175591235
B,57,0,5,3086.498587827813
B,18,1,6,3231.464986536145
B,56,0,6,3089.8958191589645
B,30,1,2,3148.4062189493256
B,37,0,8,2535.2030975205357
B,55,1,8,2125.9085035865583
B,53,1,0,2361.007277530721
B,29,0,6,2932.80430229488
B,22,1,2,3642.9398246533337
B,22,0,5,2411.872462959156
B,34,0,4,2695.5063865349493
B,55,0,5,3100.960783970897
B,27,0,3,4806.40571936879
B,33,0,3,2553.785373339967
B,41,1,5,3408.578408445362
B,46,0,8,2916.1636829920644
B,31,0,5,2589.0181229643517
B,27,0,1,2192.8811158674393
B,46,1,2,2869.9354294768955
B,45,0,3,3262.631941035365
B,34,0,4,2404.3267264542983
B,22,1,7,3000.7312897778606
B,19,0,4,2555.257383457975
B,53,0,4,2837.293714109629
B,67,1,6,2032.2740670775545
B,57,1,7,3852.06633572547
B,63,1,6,3205.522056363661
B,62,1,6,2779.423050804144
B,56,0,8,3721.6104666153597
B,26,1,3,2858.0741143371433
B,53,1,7,3129.147661005829
B,22,1,5,3617.2735857574116
B,32,1,4,3750.606049022402
B,26,0,4,2400.3683143556354
B,42,0,1,2882.8161675566384
